cell_id,distance_to_glacial_lake,glacial_lake_area,glacial_lake_area_change
CELL_020637,5671.510687911015,15440.663294121354,
CELL_020638,5586.472756700732,15440.663294121354,
CELL_020639,5501.938043966034,15440.663294121354,
CELL_020640,5417.930104561789,15440.663294121354,
CELL_020641,5334.473825616986,15440.663294121354,
CELL_020642,5251.5955075078555,15440.663294121354,
CELL_020643,5169.322949163554,15440.663294121354,
CELL_020644,5087.685537750096,15440.663294121354,
CELL_020645,5006.714342692462,15440.663294121354,
CELL_020646,4926.44221397128,15440.663294121354,
CELL_020647,4846.903884530436,15440.663294121354,
CELL_020648,4768.136076512876,15440.663294121354,
CELL_020649,4690.177610969545,15440.663294121354,
CELL_020650,4613.06952047176,15440.663294121354,
CELL_020651,4536.8551639868565,15440.663294121354,
CELL_020652,4461.580343025395,15440.663294121354,
CELL_020653,4387.293417991846,15440.663294121354,
CELL_020654,4314.045423246939,15440.663294121354,
CELL_020655,4241.890179166535,15440.663294121354,
CELL_020656,4170.884399067476,15440.663294121354,
CELL_020657,4101.087788461715,15440.663294121354,
CELL_020658,4032.5631336599754,15440.663294121354,
CELL_020659,3965.3763762378157,15440.663294121354,
CELL_020660,3899.596669336857,15440.663294121354,
CELL_020661,3835.296411202271,15440.663294121354,
CELL_020662,3772.551250820173,15440.663294121354,
CELL_020663,3711.440059915196,15440.663294121354,
CELL_020664,3652.044865088181,15440.663294121354,
CELL_020665,3594.450733407975,15440.663294121354,
CELL_020666,3538.745604474303,15440.663294121354,
CELL_020667,3485.0200618441872,15440.663294121354,
CELL_020668,3433.3670368511525,15440.663294121354,
CELL_020669,3383.881438233259,15440.663294121354,
CELL_020670,3336.6597019011547,15440.663294121354,
CELL_020671,3291.799256421299,15440.663294121354,
CELL_020672,3249.300361264773,15440.663294121354,
CELL_020673,3209.2553326646234,15440.663294121354,
CELL_020674,3171.8585628555807,15440.663294121354,
CELL_020675,3137.204758266067,15440.663294121354,
CELL_020676,3105.385748631384,15440.663294121354,
CELL_020677,3076.4894929650586,15440.663294121354,
CELL_020678,3050.599048196481,15440.663294121354,
CELL_020679,3027.7915227727963,15440.663294121354,
CELL_020680,3008.137041076387,15440.663294121354,
CELL_020681,2991.697747169552,15440.663294121354,
CELL_020682,2978.5268779952594,15440.663294121354,
CELL_020683,2907.0568367648607,7044.767715355428,-22.958472070940843
CELL_020684,2807.1273780478764,7044.767715355428,-22.958472070940843
CELL_020685,2707.2031288734906,7044.767715355428,-22.958472070940843
CELL_020686,2607.2846882132867,7044.767715355428,-22.958472070940843
CELL_020687,2507.372750468257,7044.767715355428,-22.958472070940843
CELL_020688,2407.46812527072,7044.767715355428,-22.958472070940843
CELL_020689,2307.5717623930545,7044.767715355428,-22.958472070940843
CELL_020690,2207.6847834311275,7044.767715355428,-22.958472070940843
CELL_020691,2107.808522470028,7044.767715355428,-22.958472070940843
CELL_020692,2007.9445788663575,7044.767715355428,-22.958472070940843
CELL_020693,1908.094886581461,7044.767715355428,-22.958472070940843
CELL_020694,1808.2618064327783,7044.767715355428,-22.958472070940843
CELL_020695,1708.448250606457,7044.767715355428,-22.958472070940843
CELL_020696,1608.6578534309353,7044.767715355428,-22.958472070940843
CELL_020697,1508.8952096837227,7044.767715355428,-22.958472070940843
CELL_020698,1409.1662138325628,7044.767715355428,-22.958472070940843
CELL_020699,1309.4785537035848,7044.767715355428,-22.958472070940843
CELL_020700,1209.8424471857907,7044.767715355428,-22.958472070940843
CELL_020701,1110.2717736716816,7044.767715355428,-22.958472070940843
CELL_020702,1010.7858704066434,7044.767715355428,-22.958472070940843
CELL_020703,911.4124972903695,7044.767715355428,-22.958472070940843
CELL_020704,812.1929602118566,7044.767715355428,-22.958472070940843
CELL_020705,713.1914672927753,7044.767715355428,-22.958472070940843
CELL_020706,614.3597447215503,7044.767715355428,-22.958472070940843
CELL_020707,515.5869150050972,7044.767715355428,-22.958472070940843
CELL_020708,417.33033119870726,7044.767715355428,-22.958472070940843
CELL_020709,320.1551869845106,7044.767715355428,-22.958472070940843
CELL_020710,225.4641482950267,7044.767715355428,-22.958472070940843
CELL_020711,138.45150985371473,7044.767715355428,-22.958472070940843
CELL_020712,83.92128982467727,7044.767715355428,-22.958472070940843
CELL_020713,86.24514474632986,7044.767715355428,-22.958472070940843
CELL_020714,149.08126105858184,7044.767715355428,-22.958472070940843
CELL_020715,233.20630197893848,7044.767715355428,-22.958472070940843
CELL_020716,325.07173707340996,7044.767715355428,-22.958472070940843
CELL_020717,420.11129405133397,7044.767715355428,-22.958472070940843
CELL_020718,517.0254969866123,7044.767715355428,-22.958472070940843
CELL_020719,614.9286378760381,7044.767715355428,-22.958472070940843
CELL_020720,713.4136912232486,7044.767715355428,-22.958472070940843
CELL_020721,812.269019456889,7044.767715355428,-22.958472070940843
CELL_020722,911.374141127541,7044.767715355428,-22.958472070940843
CELL_020723,1010.5833871284676,7044.767715355428,-22.958472070940843
CELL_020724,1109.8228729827247,7044.767715355428,-22.958472070940843
CELL_020725,1209.1797662576382,7044.767715355428,-22.958472070940843
CELL_020726,1308.6346338307162,7044.767715355428,-22.958472070940843
CELL_020727,1408.1667169034138,7044.767715355428,-22.958472070940843
CELL_020728,1507.7607238316925,7044.767715355428,-22.958472070940843
CELL_020729,1607.4051443433211,7044.767715355428,-22.958472070940843
CELL_020730,1707.0911504071644,7044.767715355428,-22.958472070940843
CELL_020731,1806.811858918914,7044.767715355428,-22.958472070940843
CELL_020732,1906.5618246628583,7044.767715355428,-22.958472070940843
CELL_020733,2006.336683857727,7044.767715355428,-22.958472070940843
CELL_020734,2106.132898639759,7044.767715355428,-22.958472070940843
CELL_020735,2205.9475706511657,7044.767715355428,-22.958472070940843
CELL_020736,2305.7783029148977,7044.767715355428,-22.958472070940843
CELL_020737,2405.6230959843188,7044.767715355428,-22.958472070940843
CELL_020738,2505.4802688630452,7044.767715355428,-22.958472070940843
CELL_020739,2605.3483980829346,7044.767715355428,-22.958472070940843
CELL_020740,2705.226270227509,7044.767715355428,-22.958472070940843
CELL_020741,2805.1128445861937,7044.767715355428,-22.958472070940843
CELL_020742,2905.007223502424,7044.767715355428,-22.958472070940843
CELL_020743,3004.908628616635,7044.767715355428,-22.958472070940843
CELL_020744,3104.816381699329,7044.767715355428,-22.958472070940843
CELL_020745,3204.729889053514,7044.767715355428,-22.958472070940843
CELL_020746,3304.648628755052,7044.767715355428,-22.958472070940843
CELL_020747,3404.5721401172877,7044.767715355428,-22.958472070940843
CELL_020748,3504.5000149797384,7044.767715355428,-22.958472070940843
CELL_020749,3604.4318904287475,7044.767715355428,-22.958472070940843
CELL_020750,3704.367442690183,7044.767715355428,-22.958472070940843
CELL_020751,3804.306382009266,7044.767715355428,-22.958472070940843
CELL_020752,3904.2484482851596,7044.767715355428,-22.958472070940843
CELL_020753,3915.9016478935655,81848.68307855392,32.68530147521827
CELL_020754,3893.3113669862482,81848.68307855392,32.68530147521827
CELL_020755,3873.1719668300543,81848.68307855392,32.68530147521827
CELL_020756,3855.364260646356,81848.68307855392,32.68530147521827
CELL_020757,3839.9014939901513,81848.68307855392,32.68530147521827
CELL_020758,3826.990120815389,81848.68307855392,32.68530147521827
CELL_020759,3816.656034554233,81848.68307855392,32.68530147521827
CELL_020760,3808.920212786898,81848.68307855392,32.68530147521827
CELL_020761,3803.6661221177696,81848.68307855392,32.68530147521827
CELL_020762,26865.120138029113,21658.493753340324,23.797400912794288
CELL_020763,26779.68007379353,21658.493753340324,23.797400912794288
CELL_020764,26694.341154610483,21658.493753340324,23.797400912794288
CELL_020765,26609.10435363664,21658.493753340324,23.797400912794288
CELL_020766,26523.970655365138,21658.493753340324,23.797400912794288
CELL_020767,26438.9410557728,21658.493753340324,23.797400912794288
CELL_020768,26354.016562464392,21658.493753340324,23.797400912794288
CELL_020769,26269.198194817895,21658.493753340324,23.797400912794288
CELL_020770,26184.48698413936,21658.493753340324,23.797400912794288
CELL_020771,26099.883973814227,21658.493753340324,23.797400912794288
CELL_020772,26015.390219455454,21658.493753340324,23.797400912794288
CELL_020773,25931.006789064453,21658.493753340324,23.797400912794288
CELL_020774,25846.734763186476,21658.493753340324,23.797400912794288
CELL_020775,25762.575235066426,21658.493753340324,23.797400912794288
CELL_020776,25678.529310816873,21658.493753340324,23.797400912794288
CELL_020777,25594.598109570583,21658.493753340324,23.797400912794288
CELL_020778,25510.78276365521,21658.493753340324,23.797400912794288
CELL_020779,25427.084418753355,21658.493753340324,23.797400912794288
CELL_020780,25343.504234071104,21658.493753340324,23.797400912794288
CELL_020781,25260.043382510838,21658.493753340324,23.797400912794288
CELL_020782,25176.703050842596,21658.493753340324,23.797400912794288
CELL_020783,25093.484439876094,21658.493753340324,23.797400912794288
CELL_020784,25010.388764637326,21658.493753340324,23.797400912794288
CELL_020785,24927.417254546704,21658.493753340324,23.797400912794288
CELL_020786,24844.57115360026,21658.493753340324,23.797400912794288
CELL_020787,24761.851720544524,21658.493753340324,23.797400912794288
CELL_020788,24679.260229071067,21658.493753340324,23.797400912794288
CELL_020789,24596.79796799145,21658.493753340324,23.797400912794288
CELL_020790,24514.46624142864,21658.493753340324,23.797400912794288
CELL_020791,24432.266369008175,21658.493753340324,23.797400912794288
CELL_020792,24350.199686042284,21658.493753340324,23.797400912794288
CELL_020793,24268.26754373124,21658.493753340324,23.797400912794288
CELL_020794,24186.468303531656,21658.493753340324,23.797400912794288
CELL_020795,24104.782937800534,21658.493753340324,23.797400912794288
CELL_020796,24023.236084240085,21658.493753340324,23.797400912794288
CELL_020797,23941.82915818699,21658.493753340324,23.797400912794288
CELL_020798,23860.56359184771,21658.493753340324,23.797400912794288
CELL_020799,23779.440834495494,21658.493753340324,23.797400912794288
CELL_020800,23698.462352692884,21658.493753340324,23.797400912794288
CELL_020801,23617.629630483523,21658.493753340324,23.797400912794288
CELL_020802,23536.94416961171,21658.493753340324,23.797400912794288
CELL_020803,23456.407489727546,21658.493753340324,23.797400912794288
CELL_020804,23376.021128601908,21658.493753340324,23.797400912794288
CELL_020805,23295.78664234252,21658.493753340324,23.797400912794288
CELL_020806,23215.705605608222,21658.493753340324,23.797400912794288
CELL_020807,23135.77961182609,21658.493753340324,23.797400912794288
CELL_020808,23056.010273412066,21658.493753340324,23.797400912794288
CELL_020809,22976.399221993906,21658.493753340324,23.797400912794288
CELL_020810,22896.948108626064,21658.493753340324,23.797400912794288
CELL_020811,22817.658604024287,21658.493753340324,23.797400912794288
CELL_020812,22738.532398785017,21658.493753340324,23.797400912794288
CELL_020813,22659.571203606036,21658.493753340324,23.797400912794288
CELL_020814,22580.77674952578,21658.493753340324,23.797400912794288
CELL_020815,22502.150788150255,21658.493753340324,23.797400912794288
CELL_020816,22423.695091875496,21658.493753340324,23.797400912794288
CELL_020817,22345.411454124096,21658.493753340324,23.797400912794288
CELL_020818,22267.301689582033,21658.493753340324,23.797400912794288
CELL_020819,22189.367634422037,21658.493753340324,23.797400912794288
CELL_020820,22111.61114655029,21658.493753340324,23.797400912794288
CELL_020821,22034.0341058318,21658.493753340324,23.797400912794288
CELL_020822,21956.638414330686,21658.493753340324,23.797400912794288
CELL_020823,21879.425996546823,21658.493753340324,23.797400912794288
CELL_020824,21802.398799652077,21658.493753340324,23.797400912794288
CELL_020825,21725.55879372954,21658.493753340324,23.797400912794288
CELL_020826,21648.907972008037,21658.493753340324,23.797400912794288
CELL_020827,21572.4483511085,21658.493753340324,23.797400912794288
CELL_020828,21496.181971270227,21658.493753340324,23.797400912794288
CELL_020829,21420.11089660108,21658.493753340324,23.797400912794288
CELL_020830,21344.237215308633,21658.493753340324,23.797400912794288
CELL_020831,21268.563039944613,21658.493753340324,23.797400912794288
CELL_020832,21193.090507634675,21658.493753340324,23.797400912794288
CELL_020833,21117.8217803232,21658.493753340324,23.797400912794288
CELL_020834,21042.759045008213,21658.493753340324,23.797400912794288
CELL_020835,20967.90451396859,21658.493753340324,23.797400912794288
CELL_020836,20893.26042501831,21658.493753340324,23.797400912794288
CELL_020837,20818.82904171916,21658.493753340324,23.797400912794288
CELL_020838,20744.612653627646,21658.493753340324,23.797400912794288
CELL_020839,20670.61357651888,21658.493753340324,23.797400912794288
CELL_020840,20596.83415261897,21658.493753340324,23.797400912794288
CELL_020841,20523.276750831403,21658.493753340324,23.797400912794288
CELL_020842,20449.94376696273,21658.493753340324,23.797400912794288
CELL_020843,20376.83762394523,21658.493753340324,23.797400912794288
CELL_020844,20303.960772059476,21658.493753340324,23.797400912794288
CELL_020845,20231.31568914915,21658.493753340324,23.797400912794288
CELL_020846,20158.904880840495,21658.493753340324,23.797400912794288
CELL_020847,20086.73088074525,21658.493753340324,23.797400912794288
CELL_020848,20014.796250678628,21658.493753340324,23.797400912794288
CELL_020849,19943.10358086047,21658.493753340324,23.797400912794288
CELL_020850,19871.655490109915,21658.493753340324,23.797400912794288
CELL_020851,19800.45462605122,21658.493753340324,23.797400912794288
CELL_020852,19729.503665298133,21658.493753340324,23.797400912794288
CELL_020853,19658.805313643166,21658.493753340324,23.797400912794288
CELL_020854,19588.3623062384,21658.493753340324,23.797400912794288
CELL_020855,19518.177407769548,21658.493753340324,23.797400912794288
CELL_020856,19448.25341262935,21658.493753340324,23.797400912794288
CELL_020857,19378.212095753657,15440.663294121354,
CELL_020858,19279.484842497248,15440.663294121354,
CELL_020859,19180.770775861023,15440.663294121354,
CELL_020860,19082.070100495606,15440.663294121354,
CELL_020861,18983.38302527537,15440.663294121354,
CELL_020862,18884.70976341479,15440.663294121354,
CELL_020863,18786.050532574962,15440.663294121354,
CELL_020864,18687.4055549868,15440.663294121354,
CELL_020865,18588.775057561565,15440.663294121354,
CELL_020866,18490.159272020657,15440.663294121354,
CELL_020867,18391.558435020957,15440.663294121354,
CELL_020868,18292.972788282736,15440.663294121354,
CELL_020869,18194.402578731413,15440.663294121354,
CELL_020870,18095.848058630025,15440.663294121354,
CELL_020871,17997.309485727816,15440.663294121354,
CELL_020872,17898.787123410355,15440.663294121354,
CELL_020873,17800.281240846878,15440.663294121354,
CELL_020874,17701.792113154017,15440.663294121354,
CELL_020875,17603.320021558473,15440.663294121354,
CELL_020876,17504.865253565396,15440.663294121354,
CELL_020877,17406.428103133992,15440.663294121354,
CELL_020878,17308.008870857044,15440.663294121354,
CELL_020879,17209.60786414764,15440.663294121354,
CELL_020880,17111.225397434308,15440.663294121354,
CELL_020881,17012.861792357817,15440.663294121354,
CELL_020882,16914.51737797948,15440.663294121354,
CELL_020883,16816.192490991023,15440.663294121354,
CELL_020884,16717.887475937892,15440.663294121354,
CELL_020885,16619.602685449587,15440.663294121354,
CELL_020886,16521.338480470255,15440.663294121354,
CELL_020887,16423.095230508177,15440.663294121354,
CELL_020888,16324.873313886457,15440.663294121354,
CELL_020889,16226.673118002396,15440.663294121354,
CELL_020890,16128.495039606289,15440.663294121354,
CELL_020891,16030.339485072513,15440.663294121354,
CELL_020892,15932.206870698197,15440.663294121354,
CELL_020893,15834.097623003252,15440.663294121354,
CELL_020894,15736.012179040461,15440.663294121354,
CELL_020895,15637.950986716727,15440.663294121354,
CELL_020896,15539.91450513973,15440.663294121354,
CELL_020897,15441.903204953127,15440.663294121354,
CELL_020898,15343.917568704279,15440.663294121354,
CELL_020899,15245.958091221557,15440.663294121354,
CELL_020900,15148.025279995434,15440.663294121354,
CELL_020901,15050.119655585557,15440.663294121354,
CELL_020902,14952.241752042552,15440.663294121354,
CELL_020903,14854.392117337356,15440.663294121354,
CELL_020904,14756.571313814155,15440.663294121354,
CELL_020905,14658.779918661752,15440.663294121354,
CELL_020906,14561.018524397206,15440.663294121354,
CELL_020907,14463.28773937355,15440.663294121354,
CELL_020908,14365.588188305508,15440.663294121354,
CELL_020909,14267.920512817698,15440.663294121354,
CELL_020910,14170.28537200778,15440.663294121354,
CELL_020911,14072.683443048252,15440.663294121354,
CELL_020912,13975.115421788378,15440.663294121354,
CELL_020913,13877.58202340708,15440.663294121354,
CELL_020914,13780.083983070028,15440.663294121354,
CELL_020915,13682.622056629216,15440.663294121354,
CELL_020916,13585.197021339874,15440.663294121354,
CELL_020917,13487.809676619147,15440.663294121354,
CELL_020918,13390.460844825002,15440.663294121354,
CELL_020919,13293.151372073988,15440.663294121354,
CELL_020920,13195.882129093929,15440.663294121354,
CELL_020921,13098.654012112722,15440.663294121354,
CELL_020922,13001.467943778276,15440.663294121354,
CELL_020923,12904.324874133788,15440.663294121354,
CELL_020924,12807.225781615001,15440.663294121354,
CELL_020925,12710.171674109,15440.663294121354,
CELL_020926,12613.163590052245,15440.663294121354,
CELL_020927,12516.202599570983,15440.663294121354,
CELL_020928,12419.289805683951,15440.663294121354,
CELL_020929,12322.426345555552,15440.663294121354,
CELL_020930,12225.613391798812,15440.663294121354,
CELL_020931,12128.852153844045,15440.663294121354,
CELL_020932,12032.143879371131,15440.663294121354,
CELL_020933,11935.489855802207,15440.663294121354,
CELL_020934,11838.891411869501,15440.663294121354,
CELL_020935,11742.349919250562,15440.663294121354,
CELL_020936,11645.866794283605,15440.663294121354,
CELL_020937,11549.443499765275,15440.663294121354,
CELL_020938,11453.081546830672,15440.663294121354,
CELL_020939,11356.7824969242,15440.663294121354,
CELL_020940,11260.54796386523,15440.663294121354,
CELL_020941,11164.37961601919,15440.663294121354,
CELL_020942,11068.27917856582,15440.663294121354,
CELL_020943,10972.248435883623,15440.663294121354,
CELL_020944,10876.289234055637,15440.663294121354,
CELL_020945,10780.403483493305,15440.663294121354,
CELL_020946,10684.593161696941,15440.663294121354,
CELL_020947,10588.86031615581,15440.663294121354,
CELL_020948,10493.207067390655,15440.663294121354,
CELL_020949,10397.635612158083,15440.663294121354,
CELL_020950,10302.148226816716,15440.663294121354,
CELL_020951,10206.747270868542,15440.663294121354,
CELL_020952,10111.435190686112,15440.663294121354,
CELL_020953,10016.19118314147,15440.663294121354,
CELL_020954,9921.024654516505,15440.663294121354,
CELL_020955,9825.954130454571,15440.663294121354,
CELL_020956,9730.982424815451,15440.663294121354,
CELL_020957,9636.112459408247,15440.663294121354,
CELL_020958,9541.34726905157,15440.663294121354,
CELL_020959,9446.69000692341,15440.663294121354,
CELL_020960,9352.143950195757,15440.663294121354,
CELL_020961,9257.712505985359,15440.663294121354,
CELL_020962,9163.39921763511,15440.663294121354,
CELL_020963,9069.207771356754,15440.663294121354,
CELL_020964,8975.142003239425,15440.663294121354,
CELL_020965,8881.205906666051,15440.663294121354,
CELL_020966,8787.40364014685,15440.663294121354,
CELL_020967,8693.739535616787,15440.663294121354,
CELL_020968,8600.218107201508,15440.663294121354,
CELL_020969,8506.8440605024,15440.663294121354,
CELL_020970,8413.622302432546,15440.663294121354,
CELL_020971,8320.557951619772,15440.663294121354,
CELL_020972,8227.65634944454,15440.663294121354,
CELL_020973,8134.923071720636,15440.663294121354,
CELL_020974,8042.3639410999685,15440.663294121354,
CELL_020975,7949.985040198842,15440.663294121354,
CELL_020976,7857.792725546947,15440.663294121354,
CELL_020977,7765.793642373993,15440.663294121354,
CELL_020978,7673.994740304983,15440.663294121354,
CELL_020979,7582.403290019868,15440.663294121354,
CELL_020980,7491.026900951263,15440.663294121354,
CELL_020981,7399.873540072583,15440.663294121354,
CELL_020982,7308.951551853411,15440.663294121354,
CELL_020983,7218.269679473918,15440.663294121354,
CELL_020984,7127.837087357057,15440.663294121354,
CELL_020985,7037.663385113628,15440.663294121354,
CELL_020986,6947.758653008637,15440.663294121354,
CELL_020987,6858.13346900891,15440.663294121354,
CELL_020988,6768.798937553215,15440.663294121354,
CELL_020989,6679.766720126192,15440.663294121354,
CELL_020990,6591.049067756233,15440.663294121354,
CELL_020991,6502.658855564063,15440.663294121354,
CELL_020992,6414.609619464409,15440.663294121354,
CELL_020993,6326.915595170824,15440.663294121354,
CELL_020994,6239.591759617819,15440.663294121354,
CELL_020995,6152.653874952069,15440.663294121354,
CELL_020996,6066.118535211839,15440.663294121354,
CELL_020997,5980.003215845048,15440.663294121354,
CELL_020998,5894.3263262058435,15440.663294121354,
CELL_020999,5809.107265156212,15440.663294121354,
CELL_021000,5724.366479913705,15440.663294121354,
CELL_021001,5640.125528270112,15440.663294121354,
CELL_021002,5556.407144272687,15440.663294121354,
CELL_021003,5473.235307493762,15440.663294121354,
CELL_021004,5390.635315942772,15440.663294121354,
CELL_021005,5308.633862658534,15440.663294121354,
CELL_021006,5227.259116022612,15440.663294121354,
CELL_021007,5146.540803715988,15440.663294121354,
CELL_021008,5066.510300256004,15440.663294121354,
CELL_021009,4987.200717925046,15440.663294121354,
CELL_021010,4908.647000870168,15440.663294121354,
CELL_021011,4830.886021987705,15440.663294121354,
CELL_021012,4753.956682145803,15440.663294121354,
CELL_021013,4677.900011115739,15440.663294121354,
CELL_021014,4602.759269424941,15440.663294121354,
CELL_021015,4528.580050142694,15440.663294121354,
CELL_021016,4455.410379395764,15440.663294121354,
CELL_021017,4383.300814125414,15440.663294121354,
CELL_021018,4312.304535325083,15440.663294121354,
CELL_021019,4242.477434668023,15440.663294121354,
CELL_021020,4173.878192034894,15440.663294121354,
CELL_021021,4106.568341112961,15440.663294121354,
CELL_021022,4040.6123197492893,15440.663294121354,
CELL_021023,3976.077501355575,15440.663294121354,
CELL_021024,3913.0342031552536,15440.663294121354,
CELL_021025,3851.555666655261,15440.663294121354,
CELL_021026,3791.7180052886274,15440.663294121354,
CELL_021027,3733.6001138180127,15440.663294121354,
CELL_021028,3677.2835338311916,15440.663294121354,
CELL_021029,3622.8522694785497,15440.663294121354,
CELL_021030,3570.39254770976,15440.663294121354,
CELL_021031,3519.9925174662353,15440.663294121354,
CELL_021032,3471.741882874057,15440.663294121354,
CELL_021033,3425.731466355396,15440.663294121354,
CELL_021034,3382.0526729933104,15440.663294121354,
CELL_021035,3340.6124128487468,15440.663294121354,
CELL_021036,3301.6750665980526,15440.663294121354,
CELL_021037,3265.336919511293,15440.663294121354,
CELL_021038,3231.6856515512904,15440.663294121354,
CELL_021039,3200.806008331732,15440.663294121354,
CELL_021040,3172.77891689397,15440.663294121354,
CELL_021041,3147.680575917385,15440.663294121354,
CELL_021042,3125.581539574061,15440.663294121354,
CELL_021043,3106.5458169889944,15440.663294121354,
CELL_021044,3090.630011109674,15440.663294121354,
CELL_021045,3012.216914505023,7044.767715355428,-22.958472070940843
CELL_021046,2912.4620863504992,7044.767715355428,-22.958472070940843
CELL_021047,2812.7246699300213,7044.767715355428,-22.958472070940843
CELL_021048,2713.0065855495045,7044.767715355428,-22.958472070940843
CELL_021049,2613.3100462123034,7044.767715355428,-22.958472070940843
CELL_021050,2513.637615495867,7044.767715355428,-22.958472070940843
CELL_021051,2413.992279697279,7044.767715355428,-22.958472070940843
CELL_021052,2314.377538527113,7044.767715355428,-22.958472070940843
CELL_021053,2214.797520145102,7044.767715355428,-22.958472070940843
CELL_021054,2115.257128493945,7044.767715355428,-22.958472070940843
CELL_021055,2015.7622340057835,7044.767715355428,-22.958472070940843
CELL_021056,1916.3199233023713,7044.767715355428,-22.958472070940843
CELL_021057,1816.9388302447185,7044.767715355428,-22.958472070940843
CELL_021058,1717.6295809192939,7044.767715355428,-22.958472070940843
CELL_021059,1618.4054008969124,7044.767715355428,-22.958472070940843
CELL_021060,1519.2829578623894,7044.767715355428,-22.958472070940843
CELL_021061,1420.2835528352189,7044.767715355428,-22.958472070940843
CELL_021062,1321.4220586710755,7044.767715355428,-22.958472070940843
CELL_021063,1222.5919338263607,7044.767715355428,-22.958472070940843
CELL_021064,1123.8620175432404,7044.767715355428,-22.958472070940843
CELL_021065,1025.3782584445325,7044.767715355428,-22.958472070940843
CELL_021066,927.2191279873264,7044.767715355428,-22.958472070940843
CELL_021067,829.4998792762557,7044.767715355428,-22.958472070940843
CELL_021068,732.396605763053,7044.767715355428,-22.958472070940843
CELL_021069,636.1914228812428,7044.767715355428,-22.958472070940843
CELL_021070,541.3633391370689,7044.767715355428,-22.958472070940843
CELL_021071,448.78614436588833,7044.767715355428,-22.958472070940843
CELL_021072,360.1995860466326,7044.767715355428,-22.958472070940843
CELL_021073,279.4252676531762,7044.767715355428,-22.958472070940843
CELL_021074,215.43727304426542,7044.767715355428,-22.958472070940843
CELL_021075,183.22522728015664,7044.767715355428,-22.958472070940843
CELL_021076,183.65726666306847,7044.767715355428,-22.958472070940843
CELL_021077,222.25284150977063,7044.767715355428,-22.958472070940843
CELL_021078,289.9155058766422,7044.767715355428,-22.958472070940843
CELL_021079,370.37351473274003,7044.767715355428,-22.958472070940843
CELL_021080,456.8068081375227,7044.767715355428,-22.958472070940843
CELL_021081,547.8762446989181,7044.767715355428,-22.958472070940843
CELL_021082,641.1755115193644,7044.767715355428,-22.958472070940843
CELL_021083,736.1575250697089,7044.767715355428,-22.958472070940843
CELL_021084,832.3159056881971,7044.767715355428,-22.958472070940843
CELL_021085,929.285549229886,7044.767715355428,-22.958472070940843
CELL_021086,1026.836645797,7044.767715355428,-22.958472070940843
CELL_021087,1124.8179240645434,7044.767715355428,-22.958472070940843
CELL_021088,1223.1260063637048,7044.767715355428,-22.958472070940843
CELL_021089,1321.6879709632221,7044.767715355428,-22.958472070940843
CELL_021090,1420.4509698442487,7044.767715355428,-22.958472070940843
CELL_021091,1519.3758004125198,7044.767715355428,-22.958472070940843
CELL_021092,1618.4327876138448,7044.767715355428,-22.958472070940843
CELL_021093,1717.5989157562399,7044.767715355428,-22.958472070940843
CELL_021094,1816.8082833201165,7044.767715355428,-22.958472070940843
CELL_021095,1916.0405450561307,7044.767715355428,-22.958472070940843
CELL_021096,2015.3461906160755,7044.767715355428,-22.958472070940843
CELL_021097,2114.7172779754073,7044.767715355428,-22.958472070940843
CELL_021098,2214.1449960424966,7044.767715355428,-22.958472070940843
CELL_021099,2313.6220437294205,7044.767715355428,-22.958472070940843
CELL_021100,2413.142320495474,7044.767715355428,-22.958472070940843
CELL_021101,2512.700689836017,7044.767715355428,-22.958472070940843
CELL_021102,2612.292796459244,7044.767715355428,-22.958472070940843
CELL_021103,2711.914923475511,7044.767715355428,-22.958472070940843
CELL_021104,2811.5638797472875,7044.767715355428,-22.958472070940843
CELL_021105,2911.2369102553535,7044.767715355428,-22.958472070940843
CELL_021106,3010.9316241604038,7044.767715355428,-22.958472070940843
CELL_021107,3110.6459366343456,7044.767715355428,-22.958472070940843
CELL_021108,3210.3780214849476,7044.767715355428,-22.958472070940843
CELL_021109,3310.1262723003774,7044.767715355428,-22.958472070940843
CELL_021110,3409.8892703870133,7044.767715355428,-22.958472070940843
CELL_021111,3509.665758164674,7044.767715355428,-22.958472070940843
CELL_021112,3609.4546169433297,7044.767715355428,-22.958472070940843
CELL_021113,3709.2548482820557,7044.767715355428,-22.958472070940843
CELL_021114,3809.065558274586,7044.767715355428,-22.958472070940843
CELL_021115,3908.8859442264425,7044.767715355428,-22.958472070940843
CELL_021116,4008.715283317733,7044.767715355428,-22.958472070940843
CELL_021117,3991.058179337182,81848.68307855392,32.68530147521827
CELL_021118,3971.414061061299,81848.68307855392,32.68530147521827
CELL_021119,3953.9904809688287,81848.68307855392,32.68530147521827
CELL_021120,3938.9149044971396,81848.68307855392,32.68530147521827
CELL_021121,3926.3291413431416,81848.68307855392,32.68530147521827
CELL_021122,3916.257196280911,81848.68307855392,32.68530147521827
CELL_021123,26917.13466197798,21658.493753340324,23.797400912794288
CELL_021124,26831.860226884102,21658.493753340324,23.797400912794288
CELL_021125,26746.687796043316,21658.493753340324,23.797400912794288
CELL_021126,26661.618347035197,21658.493753340324,23.797400912794288
CELL_021127,26576.652868768066,21658.493753340324,23.797400912794288
CELL_021128,26491.792361615528,21658.493753340324,23.797400912794288
CELL_021129,26407.037837571315,21658.493753340324,23.797400912794288
CELL_021130,26322.390320389124,21658.493753340324,23.797400912794288
CELL_021131,26237.85084573239,21658.493753340324,23.797400912794288
